Unnamed: 0,X.2,X.1,X,country,year,ciri,unreg,unsubreg,disap,kill,polpris,tort,assn,formov,dommov,speech,elecsd,rel_free,union_p,barg_p,hour_p,force_p,child_p,wage_p,safe_p,trafficking_p,injud,wecon,wopol,wosoc_p,ngo_freedom,trial_p,wosoc_l,union_l,barg_l,hour_l,force_l,child_l,wage_l,safe_l,trafficking_l,americas,europe,asia_middle_east,africa,oceania,atrocity_years,physint_sum,workerrights_practices_sum,repression_sum,civpol_sum,human_rights_score,workerrights_laws_sum,bbatrocity,zero_kill,zero_disap,zero_polpris,zero_tort,bbatrocity_intensity,avg_kill3,avg_disap3,avg_polpris3,avg_tort3,avg_bbatrocity_intensity3,avg_speech3,avg_rel_free3,avg_dommov3,avg_formov3,avg_assn3,avg_wopol3,avg_wosoc_l3,avg_wosoc_p3,avg_wecon3,avg_union_l3,avg_union_p3,avg_barg_l3,avg_barg_p3,avg_force_l3,avg_force_p3,avg_child_l3,avg_child_p3,avg_wage_l3,avg_wage_p3,avg_safe_l3,avg_safe_p3,avg_hour_l3,avg_hour_p3,avg_trafficking_l3,avg_trafficking_p3,avg_trial_p3,avg_injud3,wopol_two,wecon_two,wosoc_two,trial_two,atrocity_hrscore,emp_rights_sum,hrscorex2,avg_ngo3,avg_elecsd3
2446,2446,2446,2446,Rwanda,2020,533,2,14,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0,0,0,1,0,12,2.0,3.0,4.0,2.0,36.0,7.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.666666666666667,0.666666666666667,0.666666666666667,,0.333333333333333,1.33333333333333,2.0,1.0,0.666666666666667,3.0,3.0,2.0,1.66666666666667,1.0,0.0,0.333333333333333,0.0,2.0,1.66666666666667,1.33333333333333,0.666666666666667,0.0,0.0,1.33333333333333,0.666666666666667,1.0,0.0,1.0,0.666666666666667,0.0,1.33333333333333,2.0,1.0,1.0,,2.0,7,36.0,0.0,0.333333333333333
2463,2463,2463,2463,St. Kitts and Nevis,2020,536,419,29,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,0,0,0,0,0,8.0,12.0,16.0,5.0,88.0,11.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,1.66666666666667,1.66666666666667,2.0,2.0,1.66666666666667,2.0,3.0,3.0,2.66666666666667,1.33333333333333,1.33333333333333,1.0,1.0,2.0,2.0,1.33333333333333,1.33333333333333,1.66666666666667,1.33333333333333,2.0,1.66666666666667,1.66666666666667,1.33333333333333,1.66666666666667,1.66666666666667,3.0,2.0,1.0,2.0,2.0,2.0,2.0,9,88.0,2.0,1.66666666666667
2480,2480,2480,2480,St. Lucia,2020,539,419,29,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1,0,0,0,0,0,7.0,8.0,16.0,6.0,78.0,9.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.33333333333333,,2.0,1.66666666666667,2.0,2.0,2.0,2.0,3.0,2.0,1.33333333333333,2.0,1.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,1.66666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,2.0,1.33333333333333,2.0,2.0,0.666666666666667,0.333333333333333,2.66666666666667,2.0,1.0,,1.0,2.0,2.0,6,78.0,3.0,2.0
2497,2497,2497,2497,St. Vincent and the Grenadines,2020,542,419,29,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1,0,0,0,0,0,8.0,6.0,17.0,6.0,76.0,9.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,1.66666666666667,2.0,2.0,2.0,1.66666666666667,2.0,3.0,3.0,1.0,1.66666666666667,1.66666666666667,1.0,1.0,2.0,1.33333333333333,1.66666666666667,1.0,1.0,1.0,2.0,1.0,1.0,0.333333333333333,0.666666666666667,0.666666666666667,3.0,2.0,1.0,,2.0,2.0,2.0,7,76.0,2.0,2.0
2514,2514,2514,2514,Samoa,2020,545,9,61,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0,0,0,0,1,0,7.0,7.0,13.0,4.0,68.0,10.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.33333333333333,,1.33333333333333,1.33333333333333,1.33333333333333,2.0,2.0,2.0,2.66666666666667,2.66666666666667,2.0,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,1.66666666666667,0.333333333333333,0.0,0.666666666666667,1.0,1.66666666666667,1.33333333333333,1.66666666666667,0.333333333333333,1.66666666666667,1.66666666666667,2.0,2.0,1.0,1.0,2.0,1.0,2.0,7,68.0,3.0,1.0
2531,2531,2531,2531,San Marino,2020,548,150,39,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0,1,0,0,0,0,8.0,12.0,15.0,5.0,88.0,12.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,2.0,1.66666666666667,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.66666666666667,1.66666666666667,2.0,2.0,2.0,2.0,0.666666666666667,0.666666666666667,2.0,2.0,2.0,1.66666666666667,1.66666666666667,1.66666666666667,2.33333333333333,2.0,1.0,2.0,2.0,1.0,2.0,9,88.0,3.0,2.0
2548,2548,2548,2548,Sao Tome and Principe,2020,551,2,17,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0,1,0,0,8.0,3.0,15.0,5.0,62.0,10.0,0.0,0.0,0.0,0.0,0.0,,1.66666666666667,2.0,2.0,1.66666666666667,,1.33333333333333,2.0,2.0,2.0,2.0,2.0,2.66666666666667,1.0,1.66666666666667,1.0,0.666666666666667,0.666666666666667,0.333333333333333,2.0,1.33333333333333,1.0,0.666666666666667,1.33333333333333,0.666666666666667,2.0,0.666666666666667,2.0,0.0,1.66666666666667,1.66666666666667,2.0,1.0,1.0,,,1.0,2.0,5,62.0,2.0,2.0
2565,2565,2565,2565,Saudi Arabia,2020,554,142,145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0,1,0,0,3,0.0,3.0,0.0,0.0,12.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,0.333333333333333,0.333333333333333,0.0,0.0,,0.0,0.0,0.666666666666667,0.0,0.0,2.0,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.0,1.66666666666667,0.0,1.0,0.666666666666667,1.0,0.666666666666667,1.66666666666667,0.333333333333333,1.0,0.0,1.33333333333333,0.666666666666667,0.0,0.0,1.0,,,,0.0,2,12.0,0.0,0.0
2582,2582,2582,2582,Senegal,2020,557,2,11,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0,0,0,1,0,3,6.0,4.0,11.0,4.0,54.0,9.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,2.0,1.0,,1.0,1.66666666666667,2.0,1.0,1.0,3.0,2.66666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.33333333333333,0.333333333333333,1.33333333333333,0.0,2.0,1.0,2.0,1.0,0.666666666666667,0.0,1.33333333333333,0.0,1.0,0.0,2.0,,,,2.0,5,54.0,2.0,1.66666666666667
2598,2598,2598,2598,Serbia,2020,560,150,39,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0,1,0,0,0,0,6.0,6.0,11.0,4.0,56.0,10.0,0.0,0.0,0.0,0.0,1.0,,2.0,2.0,2.0,0.333333333333333,,1.0,1.33333333333333,2.0,2.0,1.0,3.0,3.0,0.666666666666667,1.0,1.0,1.0,1.0,1.0,1.66666666666667,1.0,1.66666666666667,0.333333333333333,1.66666666666667,1.0,1.33333333333333,1.0,2.0,0.666666666666667,1.66666666666667,0.666666666666667,1.0,0.666666666666667,2.0,,,,2.0,6,56.0,0.666666666666667,1.0
2616,2616,2616,2616,Seychelles,2020,566,2,14,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0,0,0,1,0,0,8.0,5.0,15.0,4.0,68.0,10.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,1.0,1.66666666666667,2.0,2.0,1.66666666666667,2.0,3.0,3.0,2.66666666666667,1.0,0.333333333333333,0.666666666666667,0.666666666666667,2.0,0.333333333333333,1.33333333333333,1.33333333333333,1.66666666666667,0.666666666666667,1.66666666666667,0.666666666666667,1.0,0.666666666666667,1.33333333333333,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,9,68.0,3.0,0.0
2633,2633,2633,2633,Sierra Leone,2020,569,2,11,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0,0,1,0,6,6.0,2.0,10.0,4.0,42.0,8.0,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,2.0,1.66666666666667,,1.0,1.33333333333333,2.0,2.0,1.66666666666667,2.0,1.0,0.0,0.333333333333333,1.0,0.666666666666667,1.0,1.0,1.66666666666667,0.0,0.333333333333333,0.0,1.0,0.333333333333333,1.0,0.333333333333333,0.666666666666667,0.0,1.33333333333333,0.0,0.0,0.0,1.0,,,,2.0,5,42.0,3.0,0.666666666666667
2650,2650,2650,2650,Singapore,2020,572,142,35,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0,0,1,0,0,0,8.0,6.0,10.0,2.0,58.0,7.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,1.0,0.333333333333333,1.66666666666667,1.0,0.666666666666667,2.0,2.66666666666667,2.0,2.33333333333333,1.0,1.0,1.0,1.0,1.0,0.666666666666667,1.0,1.0,0.666666666666667,0.666666666666667,1.33333333333333,1.66666666666667,1.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,0.666666666666667,0.666666666666667,1.0,2.0,1.0,,2.0,7,58.0,1.66666666666667,0.666666666666667
2667,2667,2667,2667,Slovakia,2020,575,150,151,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0,1,0,0,0,0,7.0,8.0,13.0,5.0,70.0,11.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.0,,1.66666666666667,1.33333333333333,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.66666666666667,1.0,1.0,2.0,1.0,1.33333333333333,1.0,2.0,2.0,2.0,2.0,1.0,1.33333333333333,1.66666666666667,1.33333333333333,1.0,1.0,1.0,,1.0,,2.0,6,70.0,1.66666666666667,2.0
2684,2684,2684,2684,Slovenia,2020,578,150,39,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,0,0,0,0,8.0,8.0,15.0,4.0,78.0,12.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.66666666666667,,2.0,1.0,2.0,2.0,1.66666666666667,2.0,3.0,3.0,2.0,1.33333333333333,0.666666666666667,1.0,1.33333333333333,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.66666666666667,1.66666666666667,1.66666666666667,1.66666666666667,1.66666666666667,3.0,2.0,1.0,2.0,2.0,2.0,2.0,9,78.0,2.0,2.0
2701,2701,2701,2701,Solomon Is.,2020,581,9,54,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0,0,0,0,1,0,8.0,4.0,15.0,6.0,64.0,8.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.66666666666667,3.0,1.66666666666667,0.0,1.0,0.666666666666667,1.0,0.666666666666667,1.66666666666667,0.333333333333333,1.0,0.333333333333333,1.66666666666667,0.666666666666667,1.33333333333333,0.666666666666667,1.0,0.666666666666667,1.0,0.666666666666667,1.33333333333333,2.0,1.0,,,,2.0,5,64.0,2.0,1.0
2718,2718,2718,2718,Somalia,2020,584,2,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0,0,0,1,0,9,2.0,2.0,3.0,1.0,16.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.66666666666667,1.33333333333333,0.0,1.0,0.333333333333333,0.666666666666667,0.0,0.666666666666667,0.0,2.0,0.0,0.0,1.0,1.0,0.666666666666667,1.0,0.666666666666667,1.66666666666667,0.0,0.666666666666667,0.0,0.0,0.0,0.333333333333333,0.0,0.333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,,,,0.0,1,16.0,1.0,0.0
2735,2735,2735,2735,South Africa,2020,587,2,18,2.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0,0,1,0,30,4.0,7.0,7.0,3.0,50.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,0.333333333333333,2.0,2.0,0.333333333333333,,1.33333333333333,1.0,2.0,2.0,1.66666666666667,3.0,2.0,1.0,1.0,1.66666666666667,1.66666666666667,2.0,2.0,2.0,0.666666666666667,1.33333333333333,1.0,1.33333333333333,0.333333333333333,1.33333333333333,0.333333333333333,1.0,1.0,1.0,0.666666666666667,0.333333333333333,1.0,2.0,,,,0.0,6,50.0,2.0,1.33333333333333
2752,2752,2752,2752,Spain,2020,593,150,39,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,0,0,0,0,7.0,8.0,13.0,3.0,78.0,13.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.66666666666667,1.33333333333333,,1.66666666666667,0.666666666666667,2.0,2.0,1.33333333333333,3.0,3.0,3.0,2.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,0.666666666666667,2.0,1.66666666666667,2.0,1.0,1.66666666666667,1.66666666666667,1.66666666666667,1.0,2.0,1.33333333333333,1.66666666666667,1.66666666666667,3.0,2.0,2.0,2.0,2.0,2.0,2.0,10,78.0,3.0,2.0
2769,2769,2769,2769,Sri Lanka,2020,596,142,62,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0,1,0,0,23,3.0,3.0,5.0,2.0,44.0,10.0,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.666666666666667,0.0,,1.0,0.666666666666667,2.0,2.0,1.0,2.0,1.33333333333333,1.0,0.666666666666667,1.0,0.0,1.0,0.666666666666667,2.0,0.666666666666667,1.66666666666667,0.333333333333333,1.66666666666667,0.666666666666667,1.33333333333333,0.333333333333333,1.0,0.0,1.33333333333333,0.0,0.666666666666667,2.0,1.0,,,,2.0,5,44.0,2.0,1.66666666666667
2786,2786,2786,2786,Sudan,2020,599,2,15,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0,0,0,1,0,31,3.0,5.0,5.0,2.0,40.0,8.0,0.0,0.0,0.0,1.0,0.0,,0.666666666666667,0.666666666666667,0.0,0.333333333333333,,0.666666666666667,0.0,2.0,1.33333333333333,1.0,2.0,0.0,0.0,0.0,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,1.66666666666667,0.333333333333333,1.66666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.0,0.666666666666667,0.333333333333333,0.0,0.333333333333333,1.0,,,,2.0,5,40.0,0.333333333333333,0.333333333333333
2803,2803,2803,2803,Suriname,2020,602,419,5,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1,0,0,0,0,0,7.0,10.0,13.0,5.0,74.0,10.0,0.0,0.0,0.0,0.0,0.0,,1.66666666666667,2.0,2.0,0.666666666666667,,1.0,2.0,2.0,2.0,2.0,2.66666666666667,2.0,2.0,1.66666666666667,1.33333333333333,1.33333333333333,1.66666666666667,1.66666666666667,2.0,1.66666666666667,1.33333333333333,1.0,1.0,1.0,2.0,2.0,1.0,1.33333333333333,2.0,0.666666666666667,1.0,1.33333333333333,2.0,1.0,1.0,,2.0,8,74.0,2.0,1.33333333333333
2820,2820,2820,2820,Swaziland,2020,605,150,154,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0,1,0,0,0,1,5.0,4.0,6.0,1.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,,1.33333333333333,2.0,1.33333333333333,1.0,,0.0,1.0,2.0,1.66666666666667,1.33333333333333,2.0,0.333333333333333,0.333333333333333,0.666666666666667,1.66666666666667,1.0,1.0,0.666666666666667,1.66666666666667,1.0,1.0,0.666666666666667,0.666666666666667,0.333333333333333,1.0,0.333333333333333,0.333333333333333,0.0,2.0,1.0,0.333333333333333,1.0,1.0,,,,2.0,5,44.0,2.33333333333333,0.333333333333333
2837,2837,2837,2837,Sweden,2020,608,150,154,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1,0,0,0,0,8.0,10.0,17.0,6.0,90.0,12.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,2.0,1.66666666666667,2.0,2.0,2.0,3.0,3.0,3.0,2.33333333333333,1.66666666666667,1.66666666666667,1.33333333333333,1.33333333333333,2.0,1.0,1.66666666666667,1.33333333333333,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.33333333333333,3.0,2.0,2.0,2.0,2.0,2.0,2.0,10,90.0,3.0,2.0
2854,2854,2854,2854,Switzerland,2020,611,150,155,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0,1,0,0,0,0,8.0,9.0,17.0,6.0,86.0,11.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.33333333333333,,2.0,1.33333333333333,2.0,2.0,2.0,2.66666666666667,3.0,3.0,1.66666666666667,1.33333333333333,1.0,1.33333333333333,1.33333333333333,2.0,1.33333333333333,1.33333333333333,1.33333333333333,0.666666666666667,0.666666666666667,2.0,2.0,1.66666666666667,2.0,1.66666666666667,1.33333333333333,3.0,2.0,2.0,1.0,2.0,2.0,2.0,9,86.0,3.0,2.0
2871,2871,2871,2871,Syria,2020,614,142,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,18,0.0,3.0,0.0,0.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333333333333333,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.333333333333333,0.666666666666667,0.0,1.0,1.0,1.0,0.333333333333333,0.333333333333333,0.0,0.666666666666667,0.0,0.0,0.0,1.0,,,,0.0,1,8.0,0.0,0.0
2888,2888,2888,2888,Taiwan,2020,617,142,30,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0,0,1,0,0,0,8.0,6.0,16.0,6.0,74.0,9.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,1.66666666666667,1.33333333333333,2.0,2.0,2.0,3.0,3.0,2.0,1.66666666666667,1.33333333333333,0.666666666666667,0.666666666666667,0.666666666666667,2.0,1.33333333333333,1.66666666666667,1.33333333333333,0.333333333333333,0.333333333333333,1.66666666666667,1.0,1.0,0.0,1.33333333333333,1.33333333333333,2.0,1.33333333333333,2.0,1.0,1.0,1.0,2.0,8,74.0,3.0,1.33333333333333
2905,2905,2905,2905,Tajikistan,2020,620,142,62,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,1,0,0,8,3.0,4.0,5.0,2.0,32.0,8.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.33333333333333,0.0,1.0,,0.0,0.333333333333333,1.33333333333333,0.666666666666667,0.666666666666667,2.0,1.33333333333333,1.33333333333333,0.333333333333333,0.333333333333333,0.0,0.666666666666667,0.0,2.0,1.0,1.33333333333333,0.666666666666667,1.0,0.666666666666667,1.66666666666667,0.333333333333333,1.0,0.666666666666667,1.33333333333333,0.666666666666667,0.0,0.0,1.0,,,,2.0,2,32.0,1.0,0.0
2922,2922,2922,2922,Tanzania,2020,623,2,14,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0,0,0,1,0,1,3.0,3.0,5.0,2.0,38.0,8.0,0.0,0.0,0.0,1.0,0.0,,1.33333333333333,1.33333333333333,0.666666666666667,1.0,,0.333333333333333,1.0,1.66666666666667,1.0,0.666666666666667,3.0,0.333333333333333,0.0,1.0,0.666666666666667,0.0,0.333333333333333,0.333333333333333,1.33333333333333,0.333333333333333,1.33333333333333,0.0,0.666666666666667,0.333333333333333,2.0,0.333333333333333,1.66666666666667,0.0,1.0,0.333333333333333,0.333333333333333,0.0,2.0,,,,2.0,5,38.0,1.0,0.666666666666667
2939,2939,2939,2939,Thailand,2020,626,142,35,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0,0,1,0,0,9,3.0,2.0,5.0,2.0,34.0,6.0,0.0,0.0,0.0,0.0,1.0,,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,,1.0,0.0,1.0,1.33333333333333,1.0,1.66666666666667,2.0,1.33333333333333,0.333333333333333,1.0,0.0,0.666666666666667,0.333333333333333,1.66666666666667,0.333333333333333,1.0,0.0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.0,1.66666666666667,1.33333333333333,0.666666666666667,0.666666666666667,1.0,,,,2.0,4,34.0,0.666666666666667,0.666666666666667
2956,2956,2956,2956,Togo,2020,629,2,11,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0,0,1,0,6,4.0,4.0,8.0,2.0,40.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,2.0,1.0,0.333333333333333,,0.666666666666667,1.33333333333333,1.0,2.0,0.666666666666667,2.0,0.0,0.0,0.0,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,2.0,0.666666666666667,1.0,0.0,1.66666666666667,0.666666666666667,1.66666666666667,0.0,1.0,0.0,1.66666666666667,1.0,2.0,0.0,1.0,,,1.0,2.0,4,40.0,1.33333333333333,1.33333333333333
